"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Ecuador","ECU","GDP (current US$)","NY.GDP.MKTP.CD","979108815.580104","958598183.028212","1038389646.3161","1156150862.0479","2387048255.45173","2429309513.80854","2553596091.82258","2582180794.1855","3112166848.3004","2862504169.99893","2754220263.02528","3185987234.84089","3891755551.94138","6599259420.99605","7731677256.80982","9091924304.83477","11026346589.5011","11922502170.6405","14175166007.5774","17881514682.8784","21810767209.3695","19929853574.6095","17152483214.3536","16912515183.2783","17149094589.9827","15314143988.0621","13945431882.2271","13051886552.3377","13890828707.6493","15239278100.3502","16988184456.1009","18093864474.8747","18938326276.0837","22708204404.8635","22834985178.4952","24180150997.182","26692474304.4826","26214331101.7569","19017141056.737","18327386415.9524","24468324000","28548945000","32432859000","36591661000","41507085000","46802044000","51007777000","61762635000","62519686000","67513698000","76769729000","84039856000","",
"Egypt, Arab Rep.","EGY","GDP (current US$)","NY.GDP.MKTP.CD","4334054779.49568","4003322843.57581","4160465775.86303","4781695715.27468","5111620994.68964","5339520809.40076","5579168494.04541","6109112180.05879","6861743624.86753","7682492054.30836","8266003518.43293","8763960986.89004","9616725510.84664","9015166924.31046","11437965433.0321","13360477195.3619","14636028524.497","14849909082.9225","18150000949.0927","22912499711.7613","23405404411.8766","25592366135.4263","28137368590.4939","30642873685.5634","34689560501.8409","35880262453.4063","40507934104.2712","35044633281.4165","39648442465.4081","43130415154.4606","36970555121.6287","41855483504.0259","46578631212.6125","51897983715.5584","60159244485.2081","67629717779.7354","78436575743.8573","84828807269.5429","90710703939.4609","99838540997.3209","97632008050.9425","87850680572.7894","82923680621.5433","78845185709.4117","89685724889.1628","107484034648.245","130477817194.412","162818181818.182","188984088127.295","218887812549.851","236000735704.439","262831912586.538","",
"Euro area","EMU","GDP (current US$)","NY.GDP.MKTP.CD","269592125612.153","299176226416.642","335628615135.384","373294858392.946","407338457927.347","444189049697.485","482516713200.501","517272272412.862","571437240478.731","623092193327.685","706116012071.416","853348426916.598","1108202186749.44","1256190174153.47","1456280270196.02","1520003393584.25","1729261917813.38","2116867134653.83","2563634834808.24","2870939850042.62","2494655259855.92","2414544706319.73","2355679321404.85","2259452077200.49","2321177758271.46","3257830839771.27","4028470488309.24","4430463542430.34","4524697185111.65","5691314902962.48","5912030289112.36","6520650184835.33","5971572682199.63","6316360328611.8","7294761213280.47","7375593280056.1","6732278622540.68","6909444512860.12","6871154297099.95","6255670914988.29","6347407693285.21","6907281295058.99","8528503127605.98","9771325550061.92","10142540466584.9","10756733219803.9","12368991707861.3","13543015633186.3","12393437084001.1","12063209775681.1","13089109067681","12192343850981.6","",
"Eritrea","ERI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477101651.648376","467876293.706829","531688311.688312","578015625","693535954.190067","686494476.137988","745526149.49945","688921325.712043","706370812.289102","752368494.461829","729321364.095048","870247701.706937","1109054002.42096","1098425899.89884","1211161879.50862","1317974493.40894","1380188800.03147","1856695550.46865","2117039510.70194","2607739837.39837","3091837398.37398","",
"Spain","ESP","GDP (current US$)","NY.GDP.MKTP.CD","13834300571.4849","16138545209.246","19074913947.7196","21343844643.7341","24756958694.9238","28721062242.1634","31647119228.1982","31475548481.4095","36038711599.541","39801889578.1583","45264830483.5336","57414244328.6024","76354550595.1865","94447579057.2002","111442044920.594","115063799205.256","128600785318.527","155933248345.573","208366409665.547","226003471828.902","196915036531.134","190301806354.184","165983970531.241","167102230763.629","175540268385.169","244018605238.979","309486288839.286","365230566611.466","402705736186.545","520968164831.634","560395839590.352","612583910504.616","509818861674.92","515146428405.234","596750733920.47","622428740312.623","572637500000","600838623454.728","617879821010.015","580345494748.48","608856375838.926","686295878035.008","883839729119.639","1044612070303.53","1130798885738.45","1236352163544.47","1441426534070.22","1593420002197.24","1454336570613.31","1375815789473.68","1453231944444.44","1322964772435.07","",
"Estonia","EST","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3776938816.70534","4727884886.92488","5052078017.81486","5593921751.88973","5709010492.22246","5675174661.87581","6237914200.44743","7318186726.89629","9840743037.24605","12025943709.9948","13905561150.0771","16798495347.749","21993658963.8097","23781539698.9783","19406626721.3823","18909381436.8421","22522780937.5","22390242608.6398","",
"Ethiopia","ETH","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","7269140974.34867","7649012447.806","8502745002.215","8034754139.23968","9408755194.7957","9773749423.86116","10447188525.3062","10825913263.6389","11389270973.5016","12082576935.2691","13361446739.1711","10413161613.2595","8763557094.07189","6875170145.30772","7605674115.75155","8482883272.61889","8890826692.79283","8069437010.95367","7827068144.67499","8098332674.24419","8087434751.60218","7713652567.94733","8473013232.57614","9954110936.45253","12184372696.7078","15013683854.4699","18991907676.2428","25608626476.0357","28194270371.1621","26311310604.9888","29946934090.4379","41605361646.0594","",
"European Union","EUU","GDP (current US$)","NY.GDP.MKTP.CD","399009872599.011","435888284784.592","480189879548.752","532161172072.442","579529887193.998","628226517452.129","675074745763.404","701669405047.323","770759931484.593","845642195070.134","955889926363.398","1145057954719.55","1453974448637.35","1635529122346.71","1910784994457.62","1980378334292.21","2242686317298.38","2744483284024.58","3347119832877.92","3817371000915.23","3375694232628.65","3250455029549.6","3148422673510.11","3022437738442.7","3122348270530.69","4254327036761.65","5225371694059.06","5818246392268.99","5943889333847.05","7333434841051.15","7596836103719.07","8269721126490.62","7543628649387.9","8030658724772.13","9237252509950.08","9427403467791.17","8888265170525.45","9198450221543.3","9190466744212.17","8523852162797.44","8625481689192.87","9407825134298.11","11470725498590.2","13245724898125.5","13851075352639.1","14771472082686.4","17080539537555.7","18376644615670.7","16410415500886.8","16252108894597.1","17683537854090","16687289726401","",
"Finland","FIN","GDP (current US$)","NY.GDP.MKTP.CD","5921659485.03284","6340580854.39073","6885920328.66187","7766655085.78588","8589340019.02985","9208524504.87684","9368954010.3132","8823033880.32993","10070766720.5011","11222537751.1887","12378521928.2996","14567968586.8331","19240941960.4844","24553503031.5198","29122353321.4805","31470995537.775","33101667404.4562","35825270758.1227","43936803541.4441","53007650621.613","51791127032.2403","52177130874.5529","50285012809.5645","52118124258.0135","54979854182.6554","72319962467.7457","90045989449.4792","107182658137.882","116795067202.439","138883532887.576","125300691074.842","110171223785.506","87346726345.3732","100630620375.64","130806100217.865","128308309603.935","122987057610.812","129763017356.475","130322821223.098","121793808734.107","124642505592.841","135183512140.034","164256207674.944","189064585622.668","195777993334.328","207949409201.133","246127357186.459","271974219064.709","239382754295.034","235163157894.737","262054166666.667","247545641553.098","",
"Fiji","FJI","GDP (current US$)","NY.GDP.MKTP.CD","116993977.848207","122912941.205436","129461581.515562","140040154.324227","147084750.031482","150603925.515853","162625885.863484","166952937.135005","182182067.703568","219878482.173564","247749327.721267","316650508.967523","425963354.318811","558589870.903674","684268314.880156","694552425.086332","719533150.207107","829239489.844119","1019743927.24662","1202567354.52323","1235899836.18067","1194015409.69541","1123107240.90462","1177997413.63384","1141210124.82663","1290228616.82408","1177908191.97685","1109976927.91722","1182686577.22645","1337024782.22702","1383843860.1247","1531803060.54558","1635426125.30808","1825285158.11762","1970347720.96992","2129266728.42585","2093994597.21549","1656784779.545","1942170999.18765","1684109743.49338","1660102345.60309","1842691481.09196","2315935752.71653","2727507212.92556","3006725014.78415","3103099942.22992","3405050611.68726","3629936625.46276","2925499821.03595","3225095136.31862","3753485389.24827","3907563304.51103","",
"France","FRA","GDP (current US$)","NY.GDP.MKTP.CD","68346741504.4257","76313782251.6964","85551113767.3727","94906593388.3107","102160571409.274","110597467198.645","119466139619.589","129847107787.883","140725497222.277","146441124365.182","163695749970.404","200955006501.951","261476281673.542","282165984724.495","355600887257.152","367269735045.07","405391414816.796","500065261627.907","605024051803.885","690324433405.775","605221484610.742","574594470506.039","550344091574.146","521686181790.888","543485326325.011","758520030305.9","917896322165.23","1001159453804.65","1007009356364.38","1244163956149.86","1245406348099.06","1372967781908.3","1297003822098.68","1368008034026.46","1572061768957.81","1572776381587.38","1421492020678.8","1468872804091.62","1456431067547.41","1326334899576.19","1338302818791.95","1452030303030.3","1792214221218.96","2055678853687.46","2136555489230.46","2255705477450.04","2582389733356.33","2831794045482.84","2619685000757.11","2548315434210.53","2779719500000","2612878387760.35","",
"Faeroe Islands","FRO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1105688872.97039","1125684470.05533","1062339943.83343","1154899793.33878","1268445919.41429","1486861878.95624","1683997930.26322","1730894295.38595","1970135198.76236","2278229880.41222","2412859692.82674","2198138372.28824","","","","",
"Micronesia, Fed. Sts.","FSM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","106500000","","","112210000","116700000","124700000","135200000","147200000","166200000","178100000","198400000","202500000","222103587.136907","218845723.344236","206900332.301043","219646199.637279","220660503.948872","233226322.838293","240051900.024223","241543395.823377","244990983.604501","239563310.439243","249845592.623945","252991205.003248","255890836.379155","261339642.362797","277510922.800969","294117230.497109","310287519.271915","326160960.784002","",
"Gabon","GAB","GDP (current US$)","NY.GDP.MKTP.CD","167637907.544815","182796536.614163","154480244.361122","215679855.207217","226474285.587109","245849781.7159","271543680.279285","294468564.534369","318124701.048949","323802475.480977","381687073.058558","430508357.723916","722780701.123251","1544216003.9841","2157592936.60712","3009409970.90514","2809349074.17738","2389479269.18878","3030251116.35999","4279637933.85126","3862269126.92642","3618007844.44919","3391275731.31834","3561451562.23569","3339914759.37269","3403638193.57912","3281797038.70584","3834503378.28811","4186411457.4569","5952293765.84484","5402919788.23153","5592390832.66829","4378645081.01769","4190819346.82143","4958845649.02823","5694039999.86528","5326817111.31062","4483417313.11823","4662991794.05396","5067865502.79988","4712849279.64923","4931503836.34766","6054883172.03912","7178135606.41428","8665736617.5506","9545982814.08494","11570860872.2274","15685389826.8882","12031268402.3877","14507032805.9824","18759558560.4601","18377083881.0055","",
"United Kingdom","GBR","GDP (current US$)","NY.GDP.MKTP.CD","76694360635.9159","80601939635.2483","85443766670.4279","93387598813.9269","100595782309.165","107090721447.057","111185383409.521","104702736248.084","112676874821.987","124795414233.403","141173077753.817","162199828773.059","183042760577.565","197728221109.711","236425105833.394","227154794942.501","256549448457.881","325122723735.856","422476906755.023","541910295142.924","515030144694.534","490957372466.806","465676822798.242","438830806065.443","464268480492.813","570432424508.942","700547475077.627","851138384916.4","859414267015.707","1019307528409.09","1066458553791.89","1106226746226.75","996807138572.286","1080029078665.44","1180684866656.15","1241831513260.53","1384119187950.23","1477759191785.36","1518173434719.3","1493628385534.88","1485147545703.18","1620900779376.5","1875141224489.8","2220820974770.22","2321359350397.64","2483008793218.61","2857080828857.96","2687796663762.07","2208002878867.89","2285561538461.54","2478930645161.29","2471783570300.16","",
"Georgia","GEO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7737994864.02542","6337314651.84142","3691110627.67643","2701180603.9004","2513870708.80177","2693731879.97194","3094915506.09548","3510540843.58306","3613500141.70833","2800024342.13492","3057453460.84975","3219487823.04872","3395778661.40362","3991374539.82055","5125273877.24618","6411147323.20169","7761900179.11307","10172260738.4907","12799337249.9695","10766836276.5639","11638236642.8476","14434619972.4072","15747288816.1881","",
"Ghana","GHA","GDP (current US$)","NY.GDP.MKTP.CD","1302394179.86767","1382515654.47343","1541077733.58831","1731576344.53906","2054023258.07481","2126860962.26186","1747536190.25115","1667105561.89988","1961756426.6515","2215322843.09093","2417591968.3039","2112593380.20717","2465633787.19261","2894472083.59892","2810106287.97853","2765339024.61678","3189542912","3662495574.5451","4020227803.51564","4445228030.89752","4222441903.86816","4035994541.74035","4057275046.641","4412279889.40837","4504342092.48212","5727602711.11698","5074830092.19048","5197840963.82482","5251764395.61533","5889175898.42089","6603131295.90789","6416079582.97042","5968905678.89099","5446370114.57708","6464389656.21299","6932984635.632","6891433840.90915","7482072380.2381","7718110780.94815","4982849054.0291","5314871683.5223","6166197191.76694","7632720680.28119","8881419348.21594","10731883141.4457","20410239313.1135","24757608488.0145","28528016511.3477","25978563316.2976","32174210792.9631","39564970069.7821","40710781538.5757","",
"Guinea","GIN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","1922600899.3841","2041538057.02893","2384295763.72549","2432029380.43694","2666616176.91609","3014890569.04099","3284625277.16186","3279063317.63475","3383218922.79336","3693753379.05992","3869032270.91633","3783788551.0819","3588375984.48374","3461282189.69643","2995360969.17427","2833442750.41891","2949637039.06356","3446442218.89829","3666349049.40435","2937072009.03751","2821346683.52022","4134173271.02524","4515824643.35277","4609923720.1802","4735956475.83803","5067360041.10885","5631621297.8898","",
"Gambia, The","GMB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","44212088.4188291","46695008.7660868","41160065.8347022","45168072.2454283","52296083.64654","55728655.7957709","59160575.5095456","75187768.3495329","95796033.6554112","115179737.736179","112190820.848824","138093125.466319","171833061.578461","207112675.121073","241083133.647048","218767700.351967","216050529.57369","213448602.104997","177340913.050244","225726357.900302","185646984.458794","220626480.938017","266672204.865496","284120333.229745","317083688.707553","690311096.950762","714254262.54118","755040938.533418","746493959.183027","785999882.137038","848239400.872024","803633366.348017","840285268.884248","814724059.790335","782913866.095892","687410628.644624","578235309.763014","487038678.244965","578785600.648136","624173996.312708","655068112.286777","798869805.089884","965771303.038565","900629372.999551","951805801.354012","898282865.871322","917292053.029626","",
"Guinea-Bissau","GNB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","78733538.8063883","78540000","87702857.1428572","89374185.136897","98775303.6437247","108985752.23376","112386559.139785","114971282.179455","122666792.285524","118537824.773414","110653830.726033","154731919.81352","165523638.932238","163577519.318569","138478894.557033","143856252.4","130225023.348513","173836364.371431","164458118.151344","213143017.493074","243961995.006383","257150572.503922","226313492.829625","236880814.072475","235619994.841819","253966919.797759","270419779.429482","268551010.939623","206457553.398034","224446652.141584","361858968.13199","384270399.55365","406669723.434693","465414407.988807","522651787.703763","572853553.530448","578517348.941903","690721769.225811","842890956.086099","832530156.75007","835390892.988319","967762548.677982","822321032.405318","",
"Equatorial Guinea","GNQ","GDP (current US$)","NY.GDP.MKTP.CD","","9122751.67862188","10840095.2882258","12712471.2856884","64748333.3333333","69110000","72317446.9327193","67514285.7142857","67225714.2857143","66331428.5714286","64946954.756798","65429198.238708","81203226.9138345","94159862.7073691","104295643.388437","103653049.93797","103987520.075827","","","","","","","","79590807.287949","98848733.1731177","119714630.311514","127202886.825489","112007296.362558","132134191.599749","130596844.307702","154183095.933153","152128983.984505","125744103.950107","163980573.978721","259073825.513276","497742517.272054","455799968.051982","872016821.395879","1242848857.35322","1736116148.88788","2146760313.95481","2952359369.91398","5240842261.15571","8217368425.2764","7765111493.54484","10304490483.0189","15471010922.6482","10356293894.4756","12261420852.3549","16806886027.9694","17697394251.2135","",
"Greece","GRC","GDP (current US$)","NY.GDP.MKTP.CD","5016048786.22753","5327573509.09843","5949478034.88751","6680298250.57961","7600579093.1158","8455611129.27936","9136711287.82434","9915140546.35072","11266091570.5718","12529700163.0761","13914172675.2682","16101411777.7609","21310100429.669","24174092498.9503","27201244886.1195","29706226949.7865","34496353619.7317","42214471899.063","51951955860.7464","54190721017.8675","49915745054.8402","52081750118.5903","47133593425.5178","45790167009.711","45600241862.8112","53761550993.3316","62604100106.9998","72720009814.3968","75492750064.5848","93345420404.0028","100260801399.537","110827664281.758","103756401538.347","111187280893.808","130522282543.406","138028597015","134653112718.304","135274145128.784","133187471440.326","124418164455.203","129841697351.145","146050256230.414","192850219244.135","227950420085.709","240075690332.289","261713232775.632","305431771154.799","341593975533.013","321016154721.238","292304602598.684","289627362870.833","249098684277.449","",
"Grenada","GRD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","53322221.2805178","67548146.9552048","78314813.4317253","83614813.3381239","87888887.3367152","95229627.9478137","101211115.249584","110100003.98149","128211102.920895","144011114.493709","167229626.676248","184533330.074357","213066662.903774","221070360.540201","241570366.104084","250914816.309425","250259242.98767","261777773.154616","276296291.416728","294651846.648113","304940747.207145","340814808.795808","379629397.739948","523256354.907108","523279846.425211","544381961.645127","596339088.690494","600014340.551513","700431791.333632","704762535.923815","763824454.880744","832339701.300351","775507460.748489","783602099.124051","816054406.662033","766510727.203673","",
"Greenland","GRL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","69520029.2730826","88570999.351486","106101302.474152","140153753.721821","169918944.063056","211192463.686328","240779415.675002","282269773.042773","355987428.402836","420645794.968404","476051769.013942","435749013.870185","402403057.151259","416184086.23097","379371913.715958","412876395.826869","603016317.536303","787390447.323345","898607670.624413","929799902.191124","1018977225.44427","1016500016.28505","1037916105.23293","927214127.934317","1005887592.03539","1208953358.99709","1197515637.92052","1072154406.78905","1149858126.95747","1131555107.04907","1068024993.98697","1086170638.72901","1169136691.35372","1426452030.10471","1644951892.18151","1702543476.55709","1738432116.43728","2121759848.4242","1739579593.56673","1267711816.12426","","","","",
"Guatemala","GTM","GDP (current US$)","NY.GDP.MKTP.CD","1076699904","1143600000","1262800000","1299099904","1331399936","1390700032","1453500032","1610499968","1715399936","1904000000","1984800000","2101299968","2569200128","3161499904","3645900032","4365300224","5480500224","6070600192","6902600192","7878700032","8607500288","8716999680","9050000384","9470000128","9721652291.98458","7231963339.80992","7084399820.8","7841603176.10698","8410724409.21075","7650125576.4628","9406097461.10554","10440842291.647","11399942820.3849","12983235118.703","14656917900.1721","15781579950.4132","17788657193.8986","19393672243.9406","18317089473.0904","19290566570.0483","18702820735.0173","20776536919.9593","21917565499.915","23965280312.0871","27211230373.8306","30231130542.9832","34113106486.1272","39136286496.2176","37733791088.9585","41338161799.1082","47688885121.1624","50233749190.986","",
"Guam","GUM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP (current US$)","NY.GDP.MKTP.CD","185849532.898944","194949510.027706","175757891.595894","194774510.467537","213235288.136558","228705875.937914","250176463.570974","229750000","249300000","267800000","282049984","285380950.10288","307047632.991592","433954550.594288","494791660.338746","454439987.2","449880012.8","507079987.2","530439987.2","603200000","570357129.713125","482000000","489333333.333333","437631601.281027","453488351.977666","504651110.638475","354591836.363977","413799987.2","379779377.582769","396582263.898734","336708410.129226","368281383.484835","442273443.730503","540874922.208103","621626786.253521","705406032.26109","749138004.174265","717530696.527026","694754983.970153","712667925.076665","696281468.795938","722460911.622513","741929343.015696","785918769.749001","824880550.343965","1458449057.88559","1740335068.52925","1922597806.51498","2025565089.48272","2259288026.41972","2576731667.32023","2850572407.04501","",
"High income","HIC","GDP (current US$)","NY.GDP.MKTP.CD","1130569486040.27","1221587193679.95","1314924304681.18","1436527576429","1559401795949.42","1710682569991.28","1834628035384.07","1985683390215.03","2177688697760.15","2427518039728.26","2693529360405.26","3123864655224.04","3776625356800.07","4261887866076.57","4756436776544.14","5184104387243.09","5869259330284.67","7023111891323.23","8113757375486.15","9059168069056.7","9208217669886.32","9123399731655.52","9422661379135.07","9834754408986.19","10337677222886.2","12518228958778.9","14453462781859","16266277919714.5","17050370319894.4","19069868300066.3","20112325939925.9","21535927304580","21721389890305.9","23220970114423.1","25610831554277.3","25804476369837.5","25444524040406.2","25378022970934.3","26578962966950.4","27198231191532.2","26984790767472","28135091079411.8","31567039712812.2","35221379160222.5","37359335467915.1","39616807105234.5","43500850906009.3","46466022521414.5","43259179599420.8","45518176242171","49486948217608","49717633852979.6","",
"Hong Kong SAR, China","HKG","GDP (current US$)","NY.GDP.MKTP.CD","1530754831.31986","1724850878.1022","1975045352.83099","2274710596.74153","2435078534.03141","2489845016.64894","2692474989.12571","2716964388.42418","3189740055.13982","3800766535.62088","4476001946.01486","5710107420.14394","8030117555.62033","9388663645.7588","10048022369.9141","12876366008.8077","15719433719.4337","18315007365.9713","22526035940.5921","28861759209.0191","31055409443.043","32291306281.8168","29907091339.5364","33511383985.6741","35699543050.7778","41075570591.9291","50622571586.1149","59707404560.5944","68790369107.2962","76928290841.8701","88959620135.8864","104272278634.731","120353947980.764","135812069768.646","144652912433.103","159717233621.659","177352785419.977","168886163221.567","165768095391.557","171668164082.555","169403241524.337","166349228737.386","161384522525.299","169099768875.193","181570082162.19","193536265094.364","211597405593.868","219279678430.164","214046415026.187","228695747309.89","248725976361.768","263259372904.956","",
"Honduras","HND","GDP (current US$)","NY.GDP.MKTP.CD","356200000","387750016","410200000","457000000","508650000","549950016","598099984","646800016","668000032","723000000","731000000","802999968","912499968","1034500000","1124000000","1347999936","1669499968","1929499968","2251499968","2566000032","2819500000","2903500032","3076999968","3319000000","3639499936","3808500032","4152499968","3970386396.10149","3563448320","3048896180.84277","3068462060.1236","3419474978.86812","3481990761.34498","3432356578.82219","3911053180.39625","4034037162.16216","4663193916.34981","5202215657.31167","5372543554.00697","7105541205.28208","7566501475.58875","7776438040.83046","8140284928.6804","8772167983.07235","9672095583.97918","10841723354.4201","12275493958.7643","13789727209.7482","14486137413.5391","15729644901.1459","17588097149.7523","18434022403.2587","",
"Heavily indebted poor countries (HIPC)","HPC","GDP (current US$)","NY.GDP.MKTP.CD","17997218579.0706","19617484469.9353","23761848617.9869","21154758526.5836","24751845794.7256","27003270187.964","26426327009.5938","27638077959.6789","30829572276.2672","32289192974.6058","34802815107.6161","37748448148.0969","45753641790.1477","55626602823.6428","63171076627.1974","67282676016.7234","78998482468.3462","91917045937.0427","101617301990.627","107538280318.66","106952198755.329","107074165465.672","101404973092.462","101357068689.269","105846398946.679","121349460883.908","133943301221.176","133039581808.935","128094182812.79","130254375706.463","133395425806.08","122200994581.775","124261119731.675","110164467173.242","126086521469.931","132352397937.558","138869445930.849","143195336266.674","142240416976.079","138443759592.489","142598501401.198","153890818089.283","175431180293.718","202096207428.844","230443149242.858","274700025382.719","327319085797.818","393030707707.794","389926115739.402","430721834911","479713665743.987","509772655100.889","",
"Croatia","HRV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24782163174.4461","18156461130.2534","10279479680.9723","10900520387.9154","14578386962.3208","22045607399.2506","23341405840.2341","23501676219.6864","25106400615.7183","23077661293.6429","21517784659.0236","23052044812.5637","26524896398.2367","34143409062.0433","41003558915.6986","44821408830.9352","49855078905.4812","59335976948.2105","69595272329.4363","62244202546.9806","58873839434.9834","61789184183.8732","59228247410.9818","",
"Haiti","HTI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3476346281.35777","2111405825.68328","1806285587.04556","2124933516.02791","2695499730.33928","2970865202.66312","3242667331.21432","3757500381.22703","4088703119.65814","3664503845.56892","3507981945.53618","3214632478.63248","2826481071.96147","3660483885.68707","4154289832.39201","4879738635.95586","5971284337.50737","6407707284.45521","6470254240.08231","6634579143.36112","7346156702.64438","7843484458.14557","",
"Hungary","HUN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","4684666743.46667","5205833591.46667","5542466666.66667","6032045245.59106","7074918566.77524","8761333582.94049","9603165775.40107","10949295027.2893","12689645219.4829","14173861740.6518","16573684441.9044","19136396852.1641","22163405824.9443","22728019816.4068","23145848309.7502","21006550141.5878","20366467190.5084","20623320309.2527","23756068292.1508","26108718021.5023","28570620030.7453","29167601580.1354","33056134799.4621","34106585134.9847","38009547806.3429","39377951796.0662","42363086240.8902","45561413230.8099","45930691793.6847","46533207225.6153","47951604853.8179","48255011859.791","46385589533.8363","52720966883.3719","66389489264.3391","83538373060.6906","101925734602.027","110321711572.908","112533152716.384","136102020866.708","154233541852.268","126631684032.783","127503279792.248","137448696906.396","124600486886.062","",
"Indonesia","IDN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","5980840376.72106","7467363478.84782","8798957442.35583","9656740013.93973","9849117952.81548","11605084559.7301","17171181163.3349","27227710999.441","32147953007.653","39328674729.6386","48396143465.4843","54298158339.5256","55122620334.4537","78013206037.5695","92473878831.719","94715163814.2593","85369201879.0977","87612439197.276","87338874330.0743","80060657611.8902","75929617715.0119","88787623309.6593","101455197785.783","114426498044.996","128167999846.519","139116270052.446","158006849878.9","176892148243.49","202132032844.159","227369671349.349","215748854646.704","95445548017.3549","140001352527.221","165021012261.509","160446947638.313","195660611033.849","234772458818.096","256836883304.553","285868610016.591","364570525997.054","432216737774.861","510244548959.967","539579959052.699","709190822690.739","846341443778.42","878043027881.581","",
"Isle of Man","IMN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914727080.643268","1023086918.62768","1180919719.40764","1382548249.78303","1567465656.8505","1563667799.61578","1614595290.9182","1897606791.43353","2264911806.90354","2758117365.04863","2915710378.28299","3437450711.55028","4075664785.25458","","","","","","",
"India","IND","GDP (current US$)","NY.GDP.MKTP.CD","39920452403.4524","42900864969.865","49271095508.0955","57470781032.781","60599264111.7178","46669801600","51014155360","54016411986.6667","59472993626.6667","63517182000","68532271313.2286","72716595884.3123","87014945186.3156","101271489826.241","100199514365.231","104518118776.804","123617837547.445","139708688912.809","155674337010.019","189594121313.864","196883474545.743","204234366418.556","222090283308.417","215878233675.917","236589100940.421","253352444922.379","283926977522.458","301790951231.867","301233728780.839","326608014263.03","274842348164.488","293262352348.74","284193716769.579","333014463456.776","366599645570.755","399786888570.691","423160419466.248","428741030221.141","466867079633.084","476609148198.006","493954333968.756","523968561871.528","618356467439.203","721585608172.395","834215013542.689","949116769688.063","1238700195724.53","1224095295076.86","1365372433271.74","1710908768959.8","1872840195945.11","1841709755679.17","",
"Not classified","INX","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP (current US$)","NY.GDP.MKTP.CD","2088012282.35667","2260349684.08625","2430843768.44553","2766608945.87402","2945704142.99765","3104034393.23162","3343636773.36759","3278584478.33023","3787077343.72783","4317037205.24101","5006678524.26276","6204580553.3002","7346801408.26307","7755022039.19541","9313466601.13704","9283954675.29322","11046305171.7975","14384898865.4933","17990295436.7041","21357236498.1008","20298926390.6591","21089039143.243","20393062869.4706","19745507272.244","20887976137.26","28198820544.5177","33311262167.0002","37094446766.6118","38533620208.0683","48420039148.2686","48893254247.4649","54914168295.5998","51475991421.748","56072108210.4978","67897982607.3232","74364964644.6573","81271998557.7841","88175479443.7591","96584799614.3192","97331522051.7782","105166579627.74","123016253872.577","158730360073.363","186281307557.443","202577741640.551","222762911715.744","259574153791.618","264034092036.474","225442965634.173","208022028243.421","225832965850","210771406835.948","",
